2025-02-22 11:22:17,273 - INFO - Database Connection Successfully!
2025-02-22 11:22:47,423 - INFO - NumExpr defaulting to 8 threads.
2025-02-22 11:22:55,856 - INFO - NumExpr defaulting to 8 threads.
2025-02-22 11:23:08,481 - INFO - NumExpr defaulting to 8 threads.
2025-02-22 11:23:18,582 - INFO - Database Connection Successfully!
2025-02-22 11:23:18,592 - INFO - Sales Updated Successfully for product: ch
2025-02-22 11:23:18,606 - INFO - Database Connection Successfully!
2025-02-22 11:23:18,622 - INFO - Report for 2025-02-22 successfully generated
2025-02-22 11:23:18,623 - INFO - Sold 14  items of product id ch!
2025-02-22 11:24:44,863 - INFO - Database Connection Successfully!
2025-02-22 11:24:44,872 - INFO - Sales Updated Successfully for product: ch
2025-02-22 11:24:44,878 - INFO - Database Connection Successfully!
2025-02-22 11:24:44,892 - INFO - Report for 2025-02-22 successfully generated
2025-02-22 11:24:44,893 - INFO - Sold 5  items of product id ch!
2025-02-22 11:34:48,059 - INFO - Database Connection Successfully!
2025-02-22 11:34:48,069 - INFO - Sales Updated Successfully for product: ch
2025-02-22 11:34:48,079 - INFO - Database Connection Successfully!
2025-02-22 11:36:46,451 - INFO - NumExpr defaulting to 8 threads.
2025-02-22 11:37:47,985 - INFO - Database Connection Successfully!
2025-02-22 11:37:47,994 - INFO - Stock Added Successfully for ch
2025-02-22 11:37:47,995 - INFO - 100 items added of Snacks in stock
2025-02-22 11:37:56,848 - INFO - Database Connection Successfully!
2025-02-22 11:37:56,855 - INFO - Sales Updated Successfully for product: ch
2025-02-22 11:37:56,860 - INFO - Database Connection Successfully!
2025-02-22 11:37:56,886 - INFO - Report for 2025-02-22 successfully generated
2025-02-22 11:37:56,887 - INFO - Sold 45  items of product id ch!
2025-02-22 11:38:46,700 - INFO - Database Connection Successfully!
2025-02-22 11:38:46,710 - INFO - Sales Updated Successfully for product: ch
2025-02-22 11:38:46,716 - INFO - Database Connection Successfully!
2025-02-22 11:38:46,734 - INFO - Report for 2025-02-22 successfully generated
2025-02-22 11:38:46,734 - INFO - Sold 15  items of product id ch!
2025-02-22 11:52:48,327 - INFO - Database Connection Successfully!
2025-02-22 11:52:48,360 - INFO - Sales Updated Successfully for product: rs
2025-02-22 11:52:48,361 - INFO - Database Connection Successfully!
2025-02-22 11:52:48,377 - INFO - Report for 2025-02-22 successfully generated
2025-02-22 11:52:48,385 - INFO - Sold 3  items of product id rs!
2025-02-22 11:53:14,391 - INFO - Database Connection Successfully!
2025-02-22 11:53:14,424 - INFO - Stock Added Successfully for rs
2025-02-22 11:53:14,424 - INFO - 10 items added of Liquor in stock
2025-02-22 11:56:53,341 - INFO - Database Connection Successfully!
2025-02-22 11:56:53,361 - INFO - Stock Added Successfully for rs
2025-02-22 11:56:53,361 - INFO - 10 items added of Liquor in stock
2025-02-22 13:06:57,826 - INFO - Database Connection Successfully!
2025-02-22 13:06:57,834 - INFO - Stock Added Successfully for ch
2025-02-22 13:06:57,834 - INFO - 40 items added of Snacks in stock
2025-02-22 13:08:37,173 - INFO - Database Connection Successfully!
2025-02-22 13:08:37,190 - INFO - Stock Added Successfully for ch
2025-02-22 13:08:37,190 - INFO - 10 items added of Snacks in stock
2025-02-22 13:09:04,794 - INFO - Database Connection Successfully!
2025-02-22 13:09:04,826 - INFO - Stock Added Successfully for ch
2025-02-22 13:09:04,826 - INFO - 10 items added of Snacks in stock
2025-02-22 13:11:06,249 - INFO - Database Connection Successfully!
2025-02-22 13:11:06,258 - INFO - Sales Updated Successfully for product: ch
2025-02-22 13:11:06,264 - INFO - Database Connection Successfully!
2025-02-22 13:11:06,283 - INFO - Report for 2025-02-22 successfully generated
2025-02-22 13:11:06,283 - INFO - Sold 25  items of product id ch!
2025-02-22 13:28:18,912 - INFO - Database Connection Successfully!
2025-02-22 13:28:18,924 - INFO - Sales Updated Successfully for product: ch
2025-02-22 13:28:18,931 - INFO - Database Connection Successfully!
2025-02-22 13:28:39,161 - INFO - NumExpr defaulting to 8 threads.
2025-02-22 13:28:57,849 - INFO - NumExpr defaulting to 8 threads.
2025-02-22 13:40:36,735 - INFO - NumExpr defaulting to 8 threads.
2025-02-22 13:40:45,708 - INFO - Database Connection Successfully!
2025-02-22 13:40:45,721 - INFO - Product information for product id : rs, Brand Name : Royal Stag fetched successfully!
2025-02-22 13:41:16,376 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,407 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,414 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,417 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,422 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,422 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,431 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,431 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,439 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,443 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,447 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,447 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,455 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,455 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,462 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,462 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,470 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,473 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,473 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,479 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,479 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,487 - INFO - Sales Updated Successfully for product: rs
2025-02-22 13:41:16,487 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,487 - ERROR - Insufficient Stock
2025-02-22 13:41:16,487 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,495 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,495 - ERROR - Insufficient Stock
2025-02-22 13:41:16,495 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,495 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,495 - ERROR - Insufficient Stock
2025-02-22 13:41:16,495 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,495 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,495 - ERROR - Insufficient Stock
2025-02-22 13:41:16,495 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,503 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,503 - ERROR - Insufficient Stock
2025-02-22 13:41:16,503 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,503 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,503 - ERROR - Insufficient Stock
2025-02-22 13:41:16,503 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,503 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,503 - ERROR - Insufficient Stock
2025-02-22 13:41:16,503 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,503 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,503 - ERROR - Insufficient Stock
2025-02-22 13:41:16,511 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,511 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,511 - ERROR - Insufficient Stock
2025-02-22 13:41:16,511 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,511 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,511 - ERROR - Insufficient Stock
2025-02-22 13:41:16,511 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,511 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,519 - ERROR - Insufficient Stock
2025-02-22 13:41:16,519 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,519 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,519 - ERROR - Insufficient Stock
2025-02-22 13:41:16,519 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,519 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,519 - ERROR - Insufficient Stock
2025-02-22 13:41:16,519 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,519 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,527 - ERROR - Insufficient Stock
2025-02-22 13:41:16,527 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,527 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,527 - ERROR - Insufficient Stock
2025-02-22 13:41:16,527 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,527 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,527 - ERROR - Insufficient Stock
2025-02-22 13:41:16,527 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,527 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,535 - ERROR - Insufficient Stock
2025-02-22 13:41:16,535 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,535 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,535 - ERROR - Insufficient Stock
2025-02-22 13:41:16,535 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,535 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,535 - ERROR - Insufficient Stock
2025-02-22 13:41:16,535 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,543 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,543 - ERROR - Insufficient Stock
2025-02-22 13:41:16,543 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,543 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,543 - ERROR - Insufficient Stock
2025-02-22 13:41:16,543 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,543 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,543 - ERROR - Insufficient Stock
2025-02-22 13:41:16,543 - ERROR - Error updating sales: Insufficient Stock available for product id: Insufficient stock error
Requested Stock :25
Available Stock : -6
2025-02-22 13:41:16,543 - INFO - Database Connection Successfully!
2025-02-22 13:41:16,543 - ERROR - Insufficient Stock
